url,finalUrl,status,title,h1Count,canonical,robots,contentLength,internalLinks,externalLinks,hasMetaDescription,metaDescription,lastModified
https://toolbox.curioboxapp.info,https://toolbox.curioboxapp.info/en,200,Toolbox,1,,"index, follow",109553,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:01.839Z
https://toolbox.curioboxapp.info/en,https://toolbox.curioboxapp.info/en,200,Toolbox,1,,"index, follow",109553,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:02.048Z
https://toolbox.curioboxapp.info/de,https://toolbox.curioboxapp.info/de,200,Toolbox,1,,"index, follow",104838,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:02.320Z
https://toolbox.curioboxapp.info/tr,https://toolbox.curioboxapp.info/tr,200,Toolbox,1,,"index, follow",111000,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:02.698Z
https://toolbox.curioboxapp.info/fr,https://toolbox.curioboxapp.info/fr,200,Toolbox,1,,"index, follow",106575,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:02.917Z
https://toolbox.curioboxapp.info/pt,https://toolbox.curioboxapp.info/pt,200,Toolbox,1,,"index, follow",104307,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:03.159Z
https://toolbox.curioboxapp.info/es,https://toolbox.curioboxapp.info/es,200,Toolbox,1,,"index, follow",105925,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:03.446Z
https://toolbox.curioboxapp.info/it,https://toolbox.curioboxapp.info/it,200,Toolbox,1,,"index, follow",103146,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:03.656Z
https://toolbox.curioboxapp.info/nl,https://toolbox.curioboxapp.info/nl,200,Toolbox,1,,"index, follow",103061,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:03.878Z
https://toolbox.curioboxapp.info/ja,https://toolbox.curioboxapp.info/ja,200,Toolbox,1,,"index, follow",83359,5,0,,みんなのための便利なツール集,2026-03-28T06:51:04.144Z
https://toolbox.curioboxapp.info/ru,https://toolbox.curioboxapp.info/ru,200,Toolbox,1,,"index, follow",103579,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:04.397Z
https://toolbox.curioboxapp.info/en/tools/base64,https://toolbox.curioboxapp.info/en/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",125795,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:04.665Z
https://toolbox.curioboxapp.info/de/tools/base64,https://toolbox.curioboxapp.info/de/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",119827,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:04.894Z
https://toolbox.curioboxapp.info/tr/tools/base64,https://toolbox.curioboxapp.info/tr/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",126039,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:05.174Z
https://toolbox.curioboxapp.info/fr/tools/base64,https://toolbox.curioboxapp.info/fr/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",121506,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:05.431Z
https://toolbox.curioboxapp.info/pt/tools/base64,https://toolbox.curioboxapp.info/pt/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",119206,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:05.741Z
https://toolbox.curioboxapp.info/es/tools/base64,https://toolbox.curioboxapp.info/es/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",120890,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:05.935Z
https://toolbox.curioboxapp.info/it/tools/base64,https://toolbox.curioboxapp.info/it/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",118004,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:06.200Z
https://toolbox.curioboxapp.info/nl/tools/base64,https://toolbox.curioboxapp.info/nl/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",117977,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:06.453Z
https://toolbox.curioboxapp.info/ja/tools/base64,https://toolbox.curioboxapp.info/ja/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",97735,5,0,,みんなのための便利なツール集,2026-03-28T06:51:06.690Z
https://toolbox.curioboxapp.info/ru/tools/base64,https://toolbox.curioboxapp.info/ru/tools/base64,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",118477,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:06.902Z
https://toolbox.curioboxapp.info/en/tools/case-converter,https://toolbox.curioboxapp.info/en/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",119015,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:07.286Z
https://toolbox.curioboxapp.info/de/tools/case-converter,https://toolbox.curioboxapp.info/de/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",113738,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:07.549Z
https://toolbox.curioboxapp.info/tr/tools/case-converter,https://toolbox.curioboxapp.info/tr/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",120302,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:07.822Z
https://toolbox.curioboxapp.info/fr/tools/case-converter,https://toolbox.curioboxapp.info/fr/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",115427,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:08.046Z
https://toolbox.curioboxapp.info/pt/tools/case-converter,https://toolbox.curioboxapp.info/pt/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",113151,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:08.290Z
https://toolbox.curioboxapp.info/es/tools/case-converter,https://toolbox.curioboxapp.info/es/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",114821,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:08.503Z
https://toolbox.curioboxapp.info/it/tools/case-converter,https://toolbox.curioboxapp.info/it/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",111988,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:08.738Z
https://toolbox.curioboxapp.info/nl/tools/case-converter,https://toolbox.curioboxapp.info/nl/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",111931,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:08.949Z
https://toolbox.curioboxapp.info/ja/tools/case-converter,https://toolbox.curioboxapp.info/ja/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",91766,5,0,,みんなのための便利なツール集,2026-03-28T06:51:09.177Z
https://toolbox.curioboxapp.info/ru/tools/case-converter,https://toolbox.curioboxapp.info/ru/tools/case-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",112411,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:09.387Z
https://toolbox.curioboxapp.info/en/tools/color-converter,https://toolbox.curioboxapp.info/en/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",145494,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:09.634Z
https://toolbox.curioboxapp.info/de/tools/color-converter,https://toolbox.curioboxapp.info/de/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",140309,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:09.887Z
https://toolbox.curioboxapp.info/tr/tools/color-converter,https://toolbox.curioboxapp.info/tr/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",146944,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:10.188Z
https://toolbox.curioboxapp.info/fr/tools/color-converter,https://toolbox.curioboxapp.info/fr/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",142143,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:10.431Z
https://toolbox.curioboxapp.info/pt/tools/color-converter,https://toolbox.curioboxapp.info/pt/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",139737,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:10.643Z
https://toolbox.curioboxapp.info/es/tools/color-converter,https://toolbox.curioboxapp.info/es/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",141418,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:10.888Z
https://toolbox.curioboxapp.info/it/tools/color-converter,https://toolbox.curioboxapp.info/it/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",138591,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:11.154Z
https://toolbox.curioboxapp.info/nl/tools/color-converter,https://toolbox.curioboxapp.info/nl/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",138501,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:11.395Z
https://toolbox.curioboxapp.info/ja/tools/color-converter,https://toolbox.curioboxapp.info/ja/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",118124,5,0,,みんなのための便利なツール集,2026-03-28T06:51:11.690Z
https://toolbox.curioboxapp.info/ru/tools/color-converter,https://toolbox.curioboxapp.info/ru/tools/color-converter,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",138993,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:11.945Z
https://toolbox.curioboxapp.info/en/tools/credit-card-validator,https://toolbox.curioboxapp.info/en/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",122534,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:12.155Z
https://toolbox.curioboxapp.info/de/tools/credit-card-validator,https://toolbox.curioboxapp.info/de/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",117271,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:12.422Z
https://toolbox.curioboxapp.info/tr/tools/credit-card-validator,https://toolbox.curioboxapp.info/tr/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",124028,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:12.667Z
https://toolbox.curioboxapp.info/fr/tools/credit-card-validator,https://toolbox.curioboxapp.info/fr/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",119027,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:12.909Z
https://toolbox.curioboxapp.info/pt/tools/credit-card-validator,https://toolbox.curioboxapp.info/pt/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",116738,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:13.091Z
https://toolbox.curioboxapp.info/es/tools/credit-card-validator,https://toolbox.curioboxapp.info/es/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",118393,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:13.294Z
https://toolbox.curioboxapp.info/it/tools/credit-card-validator,https://toolbox.curioboxapp.info/it/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",115557,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:13.544Z
https://toolbox.curioboxapp.info/nl/tools/credit-card-validator,https://toolbox.curioboxapp.info/nl/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",115462,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:13.755Z
https://toolbox.curioboxapp.info/ja/tools/credit-card-validator,https://toolbox.curioboxapp.info/ja/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",95309,5,0,,みんなのための便利なツール集,2026-03-28T06:51:13.979Z
https://toolbox.curioboxapp.info/ru/tools/credit-card-validator,https://toolbox.curioboxapp.info/ru/tools/credit-card-validator,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",115969,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:14.217Z
https://toolbox.curioboxapp.info/en/tools/cron-expression-generator,https://toolbox.curioboxapp.info/en/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",117916,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:14.498Z
https://toolbox.curioboxapp.info/de/tools/cron-expression-generator,https://toolbox.curioboxapp.info/de/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",113240,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:14.748Z
https://toolbox.curioboxapp.info/tr/tools/cron-expression-generator,https://toolbox.curioboxapp.info/tr/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",119362,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:14.961Z
https://toolbox.curioboxapp.info/fr/tools/cron-expression-generator,https://toolbox.curioboxapp.info/fr/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",115101,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:15.199Z
https://toolbox.curioboxapp.info/pt/tools/cron-expression-generator,https://toolbox.curioboxapp.info/pt/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",112687,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:15.467Z
https://toolbox.curioboxapp.info/es/tools/cron-expression-generator,https://toolbox.curioboxapp.info/es/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",114350,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:15.726Z
https://toolbox.curioboxapp.info/it/tools/cron-expression-generator,https://toolbox.curioboxapp.info/it/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",111583,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:15.926Z
https://toolbox.curioboxapp.info/nl/tools/cron-expression-generator,https://toolbox.curioboxapp.info/nl/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",111484,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:16.158Z
https://toolbox.curioboxapp.info/ja/tools/cron-expression-generator,https://toolbox.curioboxapp.info/ja/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",91087,5,0,,みんなのための便利なツール集,2026-03-28T06:51:16.405Z
https://toolbox.curioboxapp.info/ru/tools/cron-expression-generator,https://toolbox.curioboxapp.info/ru/tools/cron-expression-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",111996,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:16.669Z
https://toolbox.curioboxapp.info/en/tools/css-minifier,https://toolbox.curioboxapp.info/en/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",121665,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:16.914Z
https://toolbox.curioboxapp.info/de/tools/css-minifier,https://toolbox.curioboxapp.info/de/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",116525,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:17.173Z
https://toolbox.curioboxapp.info/tr/tools/css-minifier,https://toolbox.curioboxapp.info/tr/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",123153,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:17.440Z
https://toolbox.curioboxapp.info/fr/tools/css-minifier,https://toolbox.curioboxapp.info/fr/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",118229,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:17.692Z
https://toolbox.curioboxapp.info/pt/tools/css-minifier,https://toolbox.curioboxapp.info/pt/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",115939,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:17.906Z
https://toolbox.curioboxapp.info/es/tools/css-minifier,https://toolbox.curioboxapp.info/es/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",117587,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:18.151Z
https://toolbox.curioboxapp.info/it/tools/css-minifier,https://toolbox.curioboxapp.info/it/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",114798,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:18.349Z
https://toolbox.curioboxapp.info/nl/tools/css-minifier,https://toolbox.curioboxapp.info/nl/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",114735,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:18.594Z
https://toolbox.curioboxapp.info/ja/tools/css-minifier,https://toolbox.curioboxapp.info/ja/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",94613,5,0,,みんなのための便利なツール集,2026-03-28T06:51:18.842Z
https://toolbox.curioboxapp.info/ru/tools/css-minifier,https://toolbox.curioboxapp.info/ru/tools/css-minifier,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",115233,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:19.099Z
https://toolbox.curioboxapp.info/en/tools/csv-to-json,https://toolbox.curioboxapp.info/en/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",125672,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:19.373Z
https://toolbox.curioboxapp.info/de/tools/csv-to-json,https://toolbox.curioboxapp.info/de/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",120625,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:19.634Z
https://toolbox.curioboxapp.info/tr/tools/csv-to-json,https://toolbox.curioboxapp.info/tr/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",127084,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:19.849Z
https://toolbox.curioboxapp.info/fr/tools/csv-to-json,https://toolbox.curioboxapp.info/fr/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",122351,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:20.123Z
https://toolbox.curioboxapp.info/pt/tools/csv-to-json,https://toolbox.curioboxapp.info/pt/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",120044,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:20.421Z
https://toolbox.curioboxapp.info/es/tools/csv-to-json,https://toolbox.curioboxapp.info/es/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",121685,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:20.641Z
https://toolbox.curioboxapp.info/it/tools/csv-to-json,https://toolbox.curioboxapp.info/it/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",118869,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:20.861Z
https://toolbox.curioboxapp.info/nl/tools/csv-to-json,https://toolbox.curioboxapp.info/nl/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",118840,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:21.096Z
https://toolbox.curioboxapp.info/ja/tools/csv-to-json,https://toolbox.curioboxapp.info/ja/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",98640,5,0,,みんなのための便利なツール集,2026-03-28T06:51:21.372Z
https://toolbox.curioboxapp.info/ru/tools/csv-to-json,https://toolbox.curioboxapp.info/ru/tools/csv-to-json,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",119324,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:21.633Z
https://toolbox.curioboxapp.info/en/tools/duplicate-remover,https://toolbox.curioboxapp.info/en/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",122396,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:21.885Z
https://toolbox.curioboxapp.info/de/tools/duplicate-remover,https://toolbox.curioboxapp.info/de/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",117084,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:22.132Z
https://toolbox.curioboxapp.info/tr/tools/duplicate-remover,https://toolbox.curioboxapp.info/tr/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/tr/tools,"index, follow",123890,5,0,,Herkes için faydalı araçlar koleksiyonu,2026-03-28T06:51:22.418Z
https://toolbox.curioboxapp.info/fr/tools/duplicate-remover,https://toolbox.curioboxapp.info/fr/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/fr/tools,"index, follow",118804,5,0,,Une collection d&#x27;outils utiles pour tous,2026-03-28T06:51:22.635Z
https://toolbox.curioboxapp.info/pt/tools/duplicate-remover,https://toolbox.curioboxapp.info/pt/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/pt/tools,"index, follow",116507,5,0,,Uma coleção de ferramentas úteis para todos,2026-03-28T06:51:22.851Z
https://toolbox.curioboxapp.info/es/tools/duplicate-remover,https://toolbox.curioboxapp.info/es/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/es/tools,"index, follow",118177,5,0,,Una colección de herramientas útiles para todos,2026-03-28T06:51:23.089Z
https://toolbox.curioboxapp.info/it/tools/duplicate-remover,https://toolbox.curioboxapp.info/it/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/it/tools,"index, follow",115339,5,0,,Una raccolta di strumenti utili per tutti,2026-03-28T06:51:23.411Z
https://toolbox.curioboxapp.info/nl/tools/duplicate-remover,https://toolbox.curioboxapp.info/nl/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/nl/tools,"index, follow",115293,5,0,,Een verzameling handige tools voor iedereen,2026-03-28T06:51:23.667Z
https://toolbox.curioboxapp.info/ja/tools/duplicate-remover,https://toolbox.curioboxapp.info/ja/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/ja/tools,"index, follow",95040,5,0,,みんなのための便利なツール集,2026-03-28T06:51:23.898Z
https://toolbox.curioboxapp.info/ru/tools/duplicate-remover,https://toolbox.curioboxapp.info/ru/tools/duplicate-remover,200,Toolbox,1,https://toolbox.curioboxapp.info/ru/tools,"index, follow",115798,5,0,,Коллекция полезных инструментов для всех,2026-03-28T06:51:24.165Z
https://toolbox.curioboxapp.info/en/tools/hash-generator,https://toolbox.curioboxapp.info/en/tools/hash-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/en/tools,"index, follow",124273,5,0,,A collection of useful tools for everyone,2026-03-28T06:51:24.406Z
https://toolbox.curioboxapp.info/de/tools/hash-generator,https://toolbox.curioboxapp.info/de/tools/hash-generator,200,Toolbox,1,https://toolbox.curioboxapp.info/de/tools,"index, follow",119019,5,0,,Eine Sammlung nützlicher Tools für alle,2026-03-28T06:51:24.632Z
